197.0 18.00000 -3.74000 0.34129E+01 3.48367 4.16537 4.16537 0.0063832
197.0 18.00000 -3.74000 0.34384E+01 3.39733 4.08425 4.08425 0.00622098
197.0 18.00000 -3.74000 0.34634E+01 3.36721 4.07412 4.07412 0.00603505
197.0 18.00000 -3.74000 0.34879E+01 3.21213 3.91035 3.91035 0.00596802
197.0 18.00000 -3.74000 0.35118E+01 3.19595 3.9112 3.9112 0.00588736
197.0 18.00000 -3.74000 0.35352E+01 3.07963 3.7912 3.7912 0.00587841
197.0 18.00000 -3.74000 0.35582E+01 2.98003 3.68891 3.68891 0.00585525
197.0 18.00000 -3.74000 0.35807E+01 2.88946 3.60327 3.60327 0.00588953
197.0 18.00000 -3.74000 0.36027E+01 2.84822 3.56414 3.56414 0.00585677
197.0 18.00000 -3.74000 0.36243E+01 2.7385 3.44896 3.44896 0.00596326
197.0 18.00000 -3.74000 0.36455E+01 2.63665 3.3423 3.3423 0.00608118
197.0 18.00000 -3.74000 0.36663E+01 2.54215 3.23469 3.23469 0.00627222
197.0 18.00000 -3.74000 0.36866E+01 2.48637 3.17693 3.17693 0.00637457
197.0 18.00000 -3.74000 0.37066E+01 2.40601 3.09375 3.09375 0.00657538
197.0 18.00000 -3.74000 0.37262E+01 2.35053 3.03385 3.03385 0.00666858
197.0 18.00000 -3.74000 0.37454E+01 2.23711 2.90276 2.90276 0.00691168
197.0 18.00000 -3.74000 0.37642E+01 2.17752 2.8387 2.8387 0.00709113
197.0 18.00000 -3.74000 0.37827E+01 2.11874 2.77728 2.77728 0.00726272
197.0 18.00000 -3.74000 0.38009E+01 2.04763 2.69467 2.69467 0.00746771
197.0 18.00000 -3.74000 0.38187E+01 1.92639 2.54388 2.54388 0.00770367
197.0 18.00000 -3.74000 0.38363E+01 1.94804 2.58037 2.58037 0.00779929
197.0 18.00000 -3.74000 0.38535E+01 1.85222 2.46462 2.46462 0.00808162
197.0 18.00000 -3.74000 0.38704E+01 1.79677 2.40306 2.40306 0.0083908
197.0 18.00000 -3.74000 0.38870E+01 1.74117 2.3374 2.3374 0.00868018
197.0 18.00000 -3.74000 0.39033E+01 1.67115 2.25164 2.25164 0.00912755
197.0 18.00000 -3.74000 0.39193E+01 1.60793 2.17362 2.17362 0.00949478
197.0 18.00000 -3.74000 0.39351E+01 1.5663 2.12513 2.12513 0.00997622
197.0 18.00000 -3.74000 0.39506E+01 1.47732 2.00935 2.00935 0.0105936
197.0 18.00000 -3.74000 0.39658E+01 1.45186 1.98106 1.98106 0.010983
197.0 18.00000 -3.74000 0.39808E+01 1.38087 1.88969 1.88969 0.0116577
197.0 18.00000 -3.74000 0.39955E+01 1.35095 1.85483 1.85483 0.0123235
197.0 18.00000 -3.74000 0.40100E+01 1.34154 1.84648 1.84648 0.0130024
197.0 18.00000 -3.74000 0.40243E+01 1.22885 1.69677 1.69677 0.0139263
197.0 18.00000 -3.74000 0.40383E+01 1.23349 1.7075 1.7075 0.0146239
197.0 18.00000 -3.74000 0.40521E+01 1.20478 1.67374 1.67374 0.0157128
197.0 18.00000 -3.74000 0.40657E+01 1.15365 1.60692 1.60692 0.0168939
197.0 18.00000 -4.37000 0.39918E+01 1.34578 1.84649 1.84649 0.00351935
197.0 18.00000 -4.37000 0.40291E+01 1.25131 1.72916 1.72916 0.00344763
197.0 18.00000 -4.37000 0.40648E+01 1.12106 1.56129 1.56129 0.00346918
197.0 18.00000 -4.37000 0.40990E+01 1.02628 1.43984 1.43984 0.00353089
197.0 18.00000 -4.37000 0.41319E+01 0.966331 1.3682 1.3682 0.00359082
197.0 18.00000 -4.37000 0.41635E+01 0.883407 1.25942 1.25942 0.00372455
197.0 18.00000 -4.37000 0.41940E+01 0.8236 1.18617 1.18617 0.00391776
197.0 18.00000 -4.37000 0.42233E+01 0.754291 1.08716 1.08716 0.00415426
197.0 18.00000 -4.37000 0.42515E+01 0.695393 1.00164 1.00164 0.00442133
197.0 18.00000 -4.37000 0.42787E+01 0.632219 0.911536 0.911536 0.0046836
197.0 18.00000 -4.37000 0.43049E+01 0.580805 0.842747 0.842747 0.00496559
197.0 18.00000 -4.37000 0.43303E+01 0.536959 0.794734 0.794734 0.00524382
197.0 18.00000 -4.37000 0.43548E+01 0.494662 0.743135 0.743135 0.00555684
197.0 18.00000 -4.37000 0.43784E+01 0.458088 0.693034 0.693034 0.0058474
197.0 18.00000 -4.37000 0.44013E+01 0.422429 0.647319 0.647319 0.00621604
197.0 18.00000 -4.37000 0.44234E+01 0.377281 0.587848 0.587848 0.00665609
197.0 18.00000 -4.37000 0.44448E+01 0.345127 0.547636 0.547636 0.00704516
197.0 18.00000 -4.37000 0.44656E+01 0.317136 0.512096 0.512096 0.00747832
197.0 18.00000 -4.37000 0.44857E+01 0.296965 0.487571 0.487571 0.00785865
197.0 18.00000 -4.37000 0.45052E+01 0.264167 0.440422 0.440422 0.00845487
197.0 18.00000 -4.37000 0.45241E+01 0.241052 0.407674 0.407674 0.0089963
197.0 18.00000 -4.37000 0.45425E+01 0.214437 0.367294 0.367294 0.00963865
197.0 18.00000 -4.37000 0.45603E+01 0.191871 0.332662 0.332662 0.0103588
197.0 18.00000 -4.37000 0.45776E+01 0.167321 0.293261 0.293261 0.0112665
197.0 18.00000 -4.37000 0.45944E+01 0.152445 0.269802 0.269802 0.0119487
197.0 18.00000 -4.37000 0.46108E+01 0.135607 0.242173 0.242173 0.0129796
197.0 18.00000 -4.37000 0.46267E+01 0.117339 0.211335 0.211335 0.0145213
197.0 18.00000 -4.37000 0.46421E+01 0.106429 0.193218 0.193218 0.0160537
197.0 18.00000 -4.37000 0.46572E+01 0.0940756 0.171984 0.171984 0.0178716
197.0 18.00000 -4.37000 0.46718E+01 0.0852136 0.156751 0.156751 0.0198255
197.0 18.00000 -4.37000 0.46861E+01 0.07195 0.132946 0.132946 0.0227452
197.0 18.00000 -4.37000 0.47000E+01 0.0608656 0.11306 0.11306 0.0262979
197.0 18.00000 -4.37000 0.47136E+01 0.0569652 0.106377 0.106377 0.0288444
197.0 18.00000 -4.37000 0.47268E+01 0.0484223 0.0908473 0.0908473 0.0333894
197.0 18.00000 -4.37000 0.47397E+01 0.0442044 0.0832473 0.0832473 0.0376623
197.0 18.00000 -4.37000 0.47522E+01 0.0350178 0.0661256 0.0661256 0.0453624
197.0 18.00000 -5.10000 0.46829E+01 0.0711501 0.13132 0.13132 0.00255647
197.0 18.00000 -5.10000 0.47656E+01 0.0315548 0.0597907 0.0597907 0.00362158
197.0 18.00000 -5.10000 0.48366E+01 0.0152509 0.0292937 0.0292937 0.00548125
197.0 18.00000 -5.10000 0.48982E+01 0.00788898 0.0153176 0.0153176 0.00815695
197.0 18.00000 -5.10000 0.49521E+01 0.00448347 0.00881071 0.00881071 0.011432
197.0 18.00000 -5.10000 0.49997E+01 0.00262987 0.0052258 0.0052258 0.0158079
197.0 18.00000 -5.10000 0.50420E+01 0.00144749 0.00291024 0.00291024 0.0224673
197.0 18.00000 -5.10000 0.50800E+01 0.000900177 0.00183706 0.00183706 0.0298011
197.0 18.00000 -5.10000 0.51141E+01 0.000562228 0.00116356 0.00116356 0.0396533
197.0 18.00000 -5.10000 0.51450E+01 0.000332616 0.000697467 0.000697467 0.0533757
197.0 18.00000 -5.10000 0.51731E+01 0.000225341 0.000478278 0.000478278 0.0672673
197.0 18.00000 -5.10000 0.51988E+01 0.000166906 0.000358281 0.000358281 0.0816488
197.0 18.00000 -5.10000 0.52223E+01 8.34392e-05 0.00018099 0.00018099 0.118681
197.0 18.00000 -5.10000 0.52440E+01 6.60289e-05 0.000144618 0.000144618 0.138676
197.0 18.00000 -5.10000 0.52640E+01 4.65928e-05 0.000102998 0.000102998 0.171501
197.0 18.00000 -5.10000 0.52825E+01 3.43583e-05 7.66035e-05 7.66035e-05 0.204126
197.0 18.00000 -5.10000 0.52997E+01 1.66499e-05 3.74184e-05 3.74184e-05 0.301498
197.0 18.00000 -5.10000 0.53157E+01 1.64591e-05 3.72726e-05 3.72726e-05 0.316236
197.0 18.00000 -5.10000 0.53307E+01 1.19272e-05 2.72051e-05 2.72051e-05 0.377972
197.0 18.00000 -5.10000 0.53447E+01 1.79196e-06 4.11515e-06 4.11515e-06 1
197.0 18.00000 -5.10000 0.53578E+01 3.85503e-06 8.90994e-06 8.90994e-06 0.707106
197.0 18.00000 -5.10000 0.53702E+01 4.0016e-06 9.30545e-06 9.30545e-06 0.707106
197.0 18.00000 -5.10000 0.53818E+01 4.15458e-06 9.7157e-06 9.7157e-06 0.707106
197.0 18.00000 -5.10000 0.53927E+01 2.10937e-06 4.96033e-06 4.96033e-06 1
197.0 18.00000 -5.10000 0.54128E+01 2.37264e-06 5.63596e-06 5.63596e-06 1
197.0 18.00000 -5.10000 0.54309E+01 2.58881e-06 6.20811e-06 6.20811e-06 1
197.0 18.00000 -5.10000 0.54393E+01 5.40993e-06 1.30282e-05 1.30282e-05 1
197.0 22.00000 -3.44000 0.31384E+01 0.916733 1.13484 1.13484 0.00606854
197.0 22.00000 -3.44000 0.31604E+01 0.88713 1.10644 1.10644 0.0059328
197.0 22.00000 -3.44000 0.31821E+01 0.855383 1.07092 1.07092 0.00579343
197.0 22.00000 -3.44000 0.32035E+01 0.807732 1.01603 1.01603 0.00575235
197.0 22.00000 -3.44000 0.32245E+01 0.787092 0.998378 0.998378 0.00570276
197.0 22.00000 -3.44000 0.32451E+01 0.753075 0.959794 0.959794 0.00567973
