3.0 18.00000 -3.74000 0.34129E+01 0.0662966 0.069746 0.069746 0.00732242
3.0 18.00000 -3.74000 0.34384E+01 0.0655923 0.0692742 0.0692742 0.00706727
3.0 18.00000 -3.74000 0.34634E+01 0.0632706 0.0671007 0.0671007 0.00688872
3.0 18.00000 -3.74000 0.34879E+01 0.0638153 0.0679534 0.0679534 0.00671536
3.0 18.00000 -3.74000 0.35118E+01 0.06167 0.0659467 0.0659467 0.00664699
3.0 18.00000 -3.74000 0.35352E+01 0.0619827 0.066585 0.066585 0.00651681
3.0 18.00000 -3.74000 0.35582E+01 0.0595305 0.0642247 0.0642247 0.0065723
3.0 18.00000 -3.74000 0.35807E+01 0.0594435 0.0643753 0.0643753 0.00644921
3.0 18.00000 -3.74000 0.36027E+01 0.0575048 0.0625169 0.0625169 0.00647574
3.0 18.00000 -3.74000 0.36243E+01 0.0557484 0.060859 0.060859 0.0065801
3.0 18.00000 -3.74000 0.36455E+01 0.054595 0.0597861 0.0597861 0.00665891
3.0 18.00000 -3.74000 0.36663E+01 0.0529077 0.0580755 0.0580755 0.00683959
3.0 18.00000 -3.74000 0.36866E+01 0.0514953 0.0567262 0.0567262 0.00698968
3.0 18.00000 -3.74000 0.37066E+01 0.0501778 0.0554261 0.0554261 0.00713394
3.0 18.00000 -3.74000 0.37262E+01 0.0477553 0.0528798 0.0528798 0.007337
3.0 18.00000 -3.74000 0.37454E+01 0.0467533 0.051919 0.051919 0.00750152
3.0 18.00000 -3.74000 0.37642E+01 0.0452927 0.0504329 0.0504329 0.007695
3.0 18.00000 -3.74000 0.37827E+01 0.0445197 0.0497644 0.0497644 0.00783546
3.0 18.00000 -3.74000 0.38009E+01 0.0433522 0.0486031 0.0486031 0.00800268
3.0 18.00000 -3.74000 0.38187E+01 0.042334 0.0476272 0.0476272 0.00821694
3.0 18.00000 -3.74000 0.38363E+01 0.0413981 0.0467148 0.0467148 0.00837665
3.0 18.00000 -3.74000 0.38535E+01 0.0395591 0.0447736 0.0447736 0.00869153
3.0 18.00000 -3.74000 0.38704E+01 0.0387766 0.0440138 0.0440138 0.00894189
3.0 18.00000 -3.74000 0.38870E+01 0.0374292 0.0425748 0.0425748 0.0093487
3.0 18.00000 -3.74000 0.39033E+01 0.0364106 0.0414777 0.0414777 0.00971144
3.0 18.00000 -3.74000 0.39193E+01 0.0339176 0.0386824 0.0386824 0.0103837
3.0 18.00000 -3.74000 0.39351E+01 0.033362 0.0380926 0.0380926 0.0107849
3.0 18.00000 -3.74000 0.39506E+01 0.0321187 0.0367024 0.0367024 0.0112768
3.0 18.00000 -3.74000 0.39658E+01 0.0310629 0.0355018 0.0355018 0.0119501
3.0 18.00000 -3.74000 0.39808E+01 0.029232 0.0334122 0.0334122 0.0126693
3.0 18.00000 -3.74000 0.39955E+01 0.0291213 0.0332939 0.0332939 0.013206
3.0 18.00000 -3.74000 0.40100E+01 0.0279441 0.0319625 0.0319625 0.014002
3.0 18.00000 -3.74000 0.40243E+01 0.027957 0.0319856 0.0319856 0.014718
3.0 18.00000 -3.74000 0.40383E+01 0.0261762 0.0299642 0.0299642 0.0159901
3.0 18.00000 -3.74000 0.40521E+01 0.0255933 0.0293171 0.0293171 0.0169547
3.0 18.00000 -3.74000 0.40657E+01 0.0257978 0.0295717 0.0295717 0.0178656
3.0 18.00000 -4.37000 0.39918E+01 0.0280135 0.0320246 0.0320246 0.00519445
3.0 18.00000 -4.37000 0.40291E+01 0.0261441 0.0299196 0.0299196 0.00508619
3.0 18.00000 -4.37000 0.40648E+01 0.0239342 0.0274358 0.0274358 0.00506614
3.0 18.00000 -4.37000 0.40990E+01 0.0220947 0.0254002 0.0254002 0.00511634
3.0 18.00000 -4.37000 0.41319E+01 0.0207077 0.0238892 0.0238892 0.00521372
3.0 18.00000 -4.37000 0.41635E+01 0.0194184 0.0224518 0.0224518 0.00535264
3.0 18.00000 -4.37000 0.41940E+01 0.0182299 0.021084 0.021084 0.00562661
3.0 18.00000 -4.37000 0.42233E+01 0.0168832 0.0193994 0.0193994 0.00591564
3.0 18.00000 -4.37000 0.42515E+01 0.0157044 0.0179045 0.0179045 0.00624968
3.0 18.00000 -4.37000 0.42787E+01 0.0147339 0.0167051 0.0167051 0.0065128
3.0 18.00000 -4.37000 0.43049E+01 0.0142788 0.0161951 0.0161951 0.00664444
3.0 18.00000 -4.37000 0.43303E+01 0.0141931 0.016254 0.016254 0.0067185
3.0 18.00000 -4.37000 0.43548E+01 0.0143712 0.0167829 0.0167829 0.00670146
3.0 18.00000 -4.37000 0.43784E+01 0.0144044 0.0172419 0.0172419 0.00679765
3.0 18.00000 -4.37000 0.44013E+01 0.0146808 0.0180459 0.0180459 0.00678037
3.0 18.00000 -4.37000 0.44234E+01 0.0139256 0.0175363 0.0175363 0.00702603
3.0 18.00000 -4.37000 0.44448E+01 0.0133197 0.01711 0.01711 0.00736989
3.0 18.00000 -4.37000 0.44656E+01 0.0116523 0.01519 0.01519 0.00794064
3.0 18.00000 -4.37000 0.44857E+01 0.0101641 0.0133979 0.0133979 0.00865246
3.0 18.00000 -4.37000 0.45052E+01 0.00858281 0.0114105 0.0114105 0.00957939
3.0 18.00000 -4.37000 0.45241E+01 0.00710048 0.00950398 0.00950398 0.0107828
3.0 18.00000 -4.37000 0.45425E+01 0.00571968 0.00769599 0.00769599 0.0123519
3.0 18.00000 -4.37000 0.45603E+01 0.00477979 0.00645727 0.00645727 0.0138921
3.0 18.00000 -4.37000 0.45776E+01 0.00378087 0.00513083 0.00513083 0.0159572
3.0 18.00000 -4.37000 0.45944E+01 0.00304266 0.00414087 0.00414087 0.0181964
3.0 18.00000 -4.37000 0.46108E+01 0.0024922 0.00339743 0.00339743 0.0207951
3.0 18.00000 -4.37000 0.46267E+01 0.00202975 0.00276829 0.00276829 0.0244263
3.0 18.00000 -4.37000 0.46421E+01 0.00178275 0.00242981 0.00242981 0.0273898
3.0 18.00000 -4.37000 0.46572E+01 0.00144482 0.00196603 0.00196603 0.0324652
3.0 18.00000 -4.37000 0.46718E+01 0.00106721 0.00144884 0.00144884 0.0406068
3.0 18.00000 -4.37000 0.46861E+01 0.000945674 0.00128035 0.00128035 0.0462025
3.0 18.00000 -4.37000 0.47000E+01 0.0008686 0.0011728 0.0011728 0.0507597
3.0 18.00000 -4.37000 0.47136E+01 0.000740499 0.000997503 0.000997503 0.0586876
3.0 18.00000 -4.37000 0.47268E+01 0.000633092 0.000851122 0.000851122 0.0680589
3.0 18.00000 -4.37000 0.47397E+01 0.00051021 0.000684964 0.000684964 0.0824904
3.0 18.00000 -4.37000 0.47522E+01 0.00044448 0.000596126 0.000596126 0.0969815
3.0 18.00000 -5.10000 0.46555E+01 0.00129707 0.00176537 0.00176537 0.0030119
3.0 18.00000 -5.10000 0.46921E+01 0.000819376 0.00110801 0.00110801 0.00371028
3.0 18.00000 -5.10000 0.47263E+01 0.000526846 0.000708339 0.000708339 0.0046139
3.0 18.00000 -5.10000 0.47585E+01 0.000353515 0.000473901 0.000473901 0.00562424
3.0 18.00000 -5.10000 0.47887E+01 0.000248546 0.000332795 0.000332795 0.00696165
3.0 18.00000 -5.10000 0.48171E+01 0.000180722 0.000241938 0.000241938 0.00836305
3.0 18.00000 -5.10000 0.48440E+01 0.000130842 0.000175302 0.000175302 0.0102601
3.0 18.00000 -5.10000 0.48694E+01 0.000101569 0.000136379 0.000136379 0.0118959
3.0 18.00000 -5.10000 0.48934E+01 7.66745e-05 0.000103173 0.000103173 0.0141237
